MANUFACTURE_YEAR,ACQUISITION_DATE,TAIL_NUM,AIRLINE_ID,IS_OPERATING,NUMBER_OF_SEATS
1991,9/24/1991,N782FE,20107,Y,0
1991,9/24/1991,N783FE,20107,Y,0
1991,9/26/1991,N784FE,20107,Y,0
1991,10/10/1991,N785FE,20107,Y,0
1991,10/10/1991,N786FE,20107,Y,0
1991,10/24/1991,N787FE,20107,Y,0
1991,10/24/1991,N788FE,20107,Y,0
1991,11/12/1991,N789FE,20107,Y,0
1991,11/26/1991,N790FE,20107,Y,0
1991,12/20/1991,N792FE,20107,Y,0
1991,1/23/1992,N794FE,20107,Y,0
1991,1/29/1992,N795FE,20107,Y,0
1991,9/29/2004,N574FE*,20107,Y,0
1991,6/28/1999,N631FE*,20107,Y,0
1991,6/22/2016,N601FE,20107,Y,0
1991,7/28/2016,N603FE,20107,Y,0
1991,4/22/1996,N582FE*,20107,Y,0
1991,3/21/2017,N586FE*,20107,Y,0
1991,11/22/2016,N602FE*,20107,Y,0
1991,1/13/2000,N592FE*,20107,Y,0
1991,5/1/2008,N910FD*,20107,Y,0
1991,6/26/2009,N921FD*,20107,Y,0
1991,8/31/2009,N930FD*,20107,Y,0
1991,8/13/2010,N948FD*,20107,Y,0
1991,10/21/2010,N949FD*,20107,Y,0
1991,12/3/2010,N959FD*,20107,Y,0
1991,10/28/2011,N961FD,20107,Y,0
1991,4/22/2013,N786FD,20107,Y,0
1991,11/12/2013,N780FD,20107,Y,0
1991,5/30/2014,N775FD,20107,Y,0
1991,5/22/2014,N776FD,20107,Y,0
1991,7/9/2014,N777FD,20107,Y,0
1991,8/15/2014,N778FD,20107,Y,0
1991,4/25/2014,N779FD,20107,Y,0
1991,6/11/1997,N583FE*,20107,Y,0
1991,5/27/1998,N590FE*,20107,Y,0
1991,9/18/2018,N708CK,20370,Y,0
1991,8/1/2014,N435KD,21629,Y,0
1991,12/30/2018,N405CK,20372,Y,0
1991,10/27/2011,N407LC,20169,Y,0
1991,11/29/2017,N396CM,20151,Y,0
1991,4/26/1991,N641UA,19977,Y,198
1991,5/21/1991,N644UA,19977,Y,198
1991,12/13/1991,N546UA,19977,Y,170
1991,5/14/1991,N642UA,19977,Y,198
1991,5/28/1991,N643UA,19977,Y,198
1991,6/17/2014,N950AR,20195,y,0
1991,10/1/2014,N986AR,20195,y,0
1991,12/6/2012,N987AR,20195,y,0
1991,6/26/2014,N806WA,20310,Y,150
1992,12/7/2017,N806TJ,21161,Y,150
1992,5/13/2018,N807TJ,21161,Y,150
1992,3/31/2018,N700KW,21492,Y,240
1992,3/31/2018,N705KW,21492,Y,280
1992,4/26/2016,N964CE,20408,Y,0
1992,4/19/2014,N965CE,20408,Y,0
1992,9/1/2005,N255UP,19917,Y,0
1992,10/1/2005,N256UP,19917,Y,0
1992,3/1/2007,N257UP,19917,Y,0
1992,9/1/2007,N260UP,19917,Y,0
1992,11/1/2006,N285UP,19917,Y,0
1992,1/1/2008,N289UP,19917,Y,0
1992,11/1/2007,N290UP,19917,Y,0
1992,2/1/2008,N291UP,19917,Y,0
1992,4/1/2006,N295UP,19917,Y,0
1992,8/1/1992,N426UP,19917,Y,0
1992,9/1/1992,N427UP,19917,Y,0
1992,9/1/1992,N428UP,19917,Y,0
1992,10/1/1992,N429UP,19917,Y,0
1992,10/1/1992,N430UP,19917,Y,0
1992,8/22/2011,N464MC,20007,Y,524
1992,9/18/2017,N472MC,20007,Y,0
1992,11/1/2011,N641GT,20007,Y,269
1992,6/1/2016,N649GT,20007,Y,269
1992,9/4/2013,N753CX,19874,Y,42
1992,6/15/2017,N353AZ,19874,Y,0
1992,12/10/2018,N373AA,19874,Y,0
1992,6/23/2018,N376AN,19874,Y,0
1992,9/27/2017,N395CM,19874,Y,0
1992,11/1/2015,N372CM,20453,Y,0
1992,1/1/2015,N226CY,20453,Y,0
1992,1/9/1992,N670DN,19790,Y,199
1992,1/10/1992,N671DN,19790,Y,199
1992,2/21/1992,N672DL,19790,Y,199
1992,2/24/1992,N673DL,19790,Y,199
1992,3/25/1992,N674DL,19790,Y,199
1992,4/29/1992,N675DL,19790,Y,199
1992,5/28/1992,N676DL,19790,Y,199
1992,6/26/1992,N678DL,19790,Y,199
1992,11/30/1992,N679DA,19790,Y,199
1992,11/30/1992,N680DA,19790,Y,199
1992,4/25/1992,N180DN,19790,Y,226
1992,8/7/1992,N181DN,19790,Y,226
1992,11/5/1992,N182DN,19790,Y,211
1992,3/12/1992,N900DE,19790,Y,149
1992,4/3/1992,N901DE,19790,Y,149
1992,4/8/1992,N902DE,19790,Y,149
1992,4/10/1992,N903DE,19790,Y,149
1992,5/8/1992,N904DE,19790,Y,149
1992,5/14/1992,N905DE,19790,Y,149
1992,10/20/1992,N906DE,19790,Y,149
1992,10/28/1992,N907DE,19790,Y,149
1992,11/11/1992,N908DE,19790,Y,149
1992,11/22/1992,N909DE,19790,Y,149
1992,12/4/1992,N910DE,19790,Y,149
1992,1/8/1993,N911DE,19790,Y,149
1992,1/13/1993,N912DE,19790,Y,149
1992,2/19/1992,N997DL,19790,Y,149
1992,3/6/1992,N998DL,19790,Y,149
1992,3/6/1992,N999DN,19790,Y,149
1992,4/1/1992,N327NW,19790,Y,160
1992,4/8/1992,N328NW,19790,Y,157
1992,5/5/1992,N329NW,19790,Y,157
1992,5/7/1992,N330NW,19790,Y,157
1992,6/5/1992,N331NW,19790,Y,157
1992,6/11/1992,N332NW,19790,Y,157
1992,7/10/1992,N333NW,19790,Y,157
1992,8/31/1992,N334NW,19790,Y,157
1992,12/22/1992,N335NW,19790,Y,157
1992,12/18/1992,N336NW,19790,Y,157
1992,12/22/1992,N337NW,19790,Y,157
1992,12/23/1992,N338NW,19790,Y,157
1992,12/18/1992,N339NW,19790,Y,157
1992,12/18/1992,N340NW,19790,Y,157
1992,1/26/1993,N341NW,19790,Y,157
1992,1/28/1993,N342NW,19790,Y,157
1992,2/4/1993,N343NW,19790,Y,157
1992,2/8/1993,N344NW,19790,Y,157
1992,10/2/1995,N729FD*,20107,Y,0
1992,10/2/1995,N730FD*,20107,Y,0
1992,2/26/2008,N743FD*,20107,Y,0
1992,11/5/2007,N745FD*,20107,Y,0
1992,1/18/1996,N748FD*,20107,Y,0
1992,4/30/2008,N744FD*,20107,Y,0
1992,2/5/2009,N751FD*,20107,Y,0
1992,1/28/2003,N906FX,20107,Y,0
1992,2/13/2003,N907FX,20107,Y,0
1992,11/14/2003,N914FX,20107,Y,0
1992,1/21/2004,N916FX,20107,Y,0
1992,4/20/2004,N920FX,20107,Y,0
1992,5/25/2004,N921FX,20107,Y,0
1992,8/2/2004,N922FX,20107,Y,0
1992,9/23/2004,N925FX,20107,Y,0
1992,11/24/2004,N926FX,20107,Y,0
1992,6/9/2010,N800FX,20107,Y,0
1992,6/9/2010,N801FX,20107,Y,0
1992,6/22/2010,N802FX,20107,Y,0
1992,6/23/2005,N811FX,20107,Y,0
1992,11/2/2005,N813FX,20107,Y,0
1992,1/5/2006,N818FX,20107,Y,0
1992,6/1/2005,N521FE*,20107,Y,0
1992,10/15/2004,N522FE*,20107,Y,0
1992,9/29/2004,N575FE*,20107,Y,0
1992,9/29/2004,N576FE*,20107,Y,0
1992,4/4/2001,N578FE*,20107,Y,0
1992,3/26/2001,N589FE*,20107,Y,0
1992,1/13/2000,N593FE*,20107,Y,0
1992,6/19/2002,N594FE*,20107,Y,0
1992,3/23/2011,N642FE*,20107,Y,0
1992,1/27/2016,N605FE*,20107,Y,0
1992,6/8/2017,N587FE*,20107,Y,0
1992,11/17/2016,N604FE*,20107,Y,0
1992,5/18/2017,N608FE*,20107,Y,0
1992,5/16/2017,N614FE*,20107,Y,0
1992,4/23/1993,N607FE*,20107,Y,0
1992,2/22/2011,N643FE*,20107,Y,0
1992,1/21/2011,N960FD,20107,Y,0
1992,10/11/2011,N973FD,20107,Y,0
1992,12/9/2013,N784FD,20107,Y,0
1992,12/18/2013,N785FD,20107,Y,0
1992,11/19/2009,N993FD*,20107,Y,0
1992,5/22/2008,N994FD*,20107,Y,0
1992,12/22/2010,N995FD*,20107,Y,0
1992,9/24/2012,N979FD,20107,Y,0
1992,2/6/2014,N783FD,20107,Y,0
1992,7/29/2014,N781FD,20107,Y,0
1992,10/22/2014,N782FD,20107,Y,0
1992,6/24/2014,N787FD,20107,Y,0
1992,6/13/2014,N788FD,20107,Y,0
1992,10/17/1997,N584FE*,20107,Y,0
1992,6/17/1998,N585FE*,20107,Y,0
1992,5/31/2000,N588FE*,20107,Y,0
1992,1/3/2001,N591FE*,20107,Y,0
1992,9/21/2018,N707CK,20370,Y,0
1992,12/1/2017,N762CK,20370,Y,0
1992,12/14/2018,N765CK,20370,Y,0
1992,12/1/2015,N512JN,21629,Y,0
1992,4/18/2016,N344KD,21629,Y,0
1992,9/2/2015,N730CK,20372,Y,0
1992,12/11/2017,N733CK,20372,Y,0
1992,6/28/2018,N351CM,20108,Y,0
1992,1/25/2018,N379CX,20108,Y,0
1992,4/12/2017,N888LT,20177,Y,0
1992,4/10/1992,N647UA,19977,Y,198
1992,7/30/1992,N649UA,19977,Y,198
1992,9/18/1992,N651UA,19977,Y,198
1992,9/30/1992,N652UA,19977,Y,198
1992,10/31/1992,N653UA,19977,Y,198
1992,11/12/1992,N568UA,19977,Y,170
1992,11/13/1992,N654UA,19977,Y,198
1992,3/26/1992,N646UA,19977,Y,198
1992,7/25/1992,N648UA,19977,Y,198
1992,12/19/1992,N655UA,19977,Y,198
1992,10/9/2018,N801WA,20310,Y,150
1993,11/29/2013,N803TJ,21161,Y,64
1993,3/5/2018,N149XA,21161,Y,150
1993,3/5/2018,N285XA,21161,Y,150
1993,5/3/2018,N808TJ,21161,Y,150
1993,3/17/2005,N477JB,21352,Y,14
1993,11/22/2010,N451GA,21352,Y,12
1993,10/4/2012,N97EA,21712,N,50
1993,5/2/2015,N155MW,21712,Y,50
1993,9/1/2002,N253UP,19917,Y,0
1993,11/1/2002,N254UP,19917,Y,0
1993,7/1/2003,N271UP,19917,Y,0
1993,9/1/2003,N272UP,19917,Y,0
1993,2/1/2006,N281UP,19917,Y,0
1993,12/1/2007,N292UP,19917,Y,0
1993,8/1/1993,N431UP,19917,Y,0
1993,9/1/1993,N432UP,19917,Y,0
1993,9/1/1993,N433UP,19917,Y,0
1993,10/1/1993,N434UP,19917,Y,0
1993,10/1/1993,N435UP,19917,Y,0
1993,8/1/2008,N578UP,19917,Y,0
1993,9/1/2009,N580UP,19917,Y,0
1993,9/1/2009,N581UP,19917,Y,0
1993,4/28/2011,N583UP,19917,Y,0
1993,7/9/2015,N473MC,20007,Y,0
1993,11/6/2017,N399CM,19874,Y,0
1993,7/28/2014,N306GT,20190,Y,0
1993,7/21/2014,N307GT,20190,y,0
1993,8/11/1993,N691AA,19805,Y,176
1993,10/8/1993,N692AA,19805,Y,184
1993,3/5/1993,N379AA,19805,Y,209
1993,5/27/1993,N381AN,19805,Y,209
1993,8/27/1993,N384AA,19805,Y,209
1993,1/27/2011,N624AG,19790,Y,168
1993,1/23/1993,N681DA,19790,Y,199
1993,1/15/1993,N682DA,19790,Y,199
1993,3/18/1993,N683DA,19790,Y,199
1993,3/26/1993,N684DA,19790,Y,199
1993,7/20/1993,N1402A,19790,Y,261
1993,6/17/1993,N140LL,19790,Y,261
1993,4/29/1993,N183DN,19790,Y,211
1993,5/25/1993,N184DN,19790,Y,211
1993,2/10/1993,N913DE,19790,Y,149
1993,3/17/1993,N915DE,19790,Y,149
1993,5/25/1993,N916DE,19790,Y,149
1993,9/30/1993,N918DE,19790,Y,149
1993,12/8/1993,N920DE,19790,Y,149
1993,3/9/1993,N345NW,19790,Y,157
1993,4/5/1993,N347NW,19790,Y,157
1993,4/20/1993,N348NW,19790,Y,157
1993,5/28/1993,N349NW,19790,Y,157
1993,5/28/1993,N350NA,19790,Y,157
1993,10/2/1995,N731FD*,20107,Y,0
1993,10/2/1995,N732FD*,20107,Y,0
1993,10/2/1995,N733FD*,20107,Y,0
1993,11/1/2008,N746FD*,20107,Y,0
1993,9/28/2017,N650FE*,20107,Y,0
1993,1/21/2004,N917FX,20107,Y,0
1993,6/22/2010,N803FX,20107,Y,0
1993,6/9/2010,N804FX,20107,Y,0
1993,6/9/2010,N805FX,20107,Y,0
1993,6/9/2010,N806FX,20107,Y,0
1993,6/9/2010,N807FX,20107,Y,0
1993,10/4/2005,N816FX,20107,Y,0
1993,1/11/2006,N819FX,20107,Y,0
1993,10/15/2004,N523FE*,20107,Y,0
1993,10/15/2004,N525FE*,20107,Y,0
1993,1/13/2000,N595FE*,20107,Y,0
1993,6/4/2002,N597FE*,20107,Y,0
1993,9/27/2000,N598FE*,20107,Y,0
1993,9/27/2000,N599FE*,20107,Y,0
1993,10/12/2017,N609FE*,20107,Y,0
1993,9/26/2017,N606FE*,20107,Y,0
1993,3/23/2017,N612FE*,20107,Y,0
1993,10/15/1993,N610FE*,20107,Y,0
1993,2/1/2007,N901FD*,20107,Y,0
1993,9/30/2009,N902FD*,20107,Y,0
1993,3/13/2007,N903FD*,20107,Y,0
1993,9/11/2009,N904FD*,20107,Y,0
1993,8/5/2008,N905FD*,20107,Y,0
1993,3/29/2007,N906FD*,20107,Y,0
1993,4/14/2009,N907FD*,20107,Y,0
1993,1/2/2009,N908FD*,20107,Y,0
1993,7/23/2009,N909FD*,20107,Y,0
1993,5/8/2008,N923FD*,20107,Y,0
1993,8/7/2009,N924FD*,20107,Y,0
1993,8/22/2013,N794FD,20107,Y,0
1993,9/13/2013,N796FD,20107,Y,0
1993,5/6/2013,N976FD,20107,Y,0
1993,5/13/2013,N975FD,20107,Y,0
1993,10/28/2013,N795FD,20107,Y,0
1993,12/22/2010,N996FD*,20107,Y,0
1993,5/24/2012,N966FD,20107,Y,0
1993,4/17/2012,N988FD,20107,Y,0
1993,12/14/2014,N774FD,20107,Y,0
1993,9/12/2014,N789FD,20107,Y,0
1993,11/21/2014,N790FD,20107,Y,0
1993,8/1/2014,N791FD,20107,Y,0
1993,9/17/2014,N792FD,20107,Y,0
1993,10/1/2014,N793FD,20107,Y,0
1993,12/12/2012,N974FD,20107,Y,0
1993,9/27/2000,N596FE*,20107,Y,0
1993,11/23/2010,N743CK,20370,Y,0
1993,1/13/2011,N744CK,20370,Y,0
1993,5/7/2018,N763CK,20370,Y,0
1993,11/3/2017,N399CM,21634,Y,0
1993,9/8/2018,N734CK,20372,Y,0
1993,10/12/2018,N347CM,20151,Y,0
1993,6/6/2017,N401YK,20108,Y,0
1993,11/24/1993,N401UA,19977,Y,142
1993,11/29/1993,N402UA,19977,Y,142
1993,12/20/1993,N403UA,19977,Y,142
1993,12/9/1993,N404UA,19977,Y,142
1993,12/22/1993,N405UA,19977,Y,142
1993,8/30/1993,N662UA,19977,Y,198
1993,8/30/1993,N663UA,19977,Y,198
1993,8/11/1993,N587UA,19977,Y,170
1993,8/16/1993,N588UA,19977,Y,170
1993,1/20/1993,N656UA,19977,Y,198
1993,3/1/1993,N657UA,19977,Y,198
1993,3/4/1993,N658UA,19977,Y,198
1993,4/1/1993,N659UA,19977,Y,198
1993,5/17/1993,N660UA,19977,Y,198
1993,7/28/1993,N661UA,19977,Y,198
1993,8/3/2009,N342AX,20377,Y,248
1994,5/1/2003,N270UP,19917,Y,0
1994,10/1/2003,N273UP,19917,Y,0
1994,5/1/2004,N274UP,19917,Y,0
1994,7/1/2005,N279UP,19917,Y,0
1994,6/1/2007,N287UP,19917,Y,0
1994,7/1/2007,N288UP,19917,Y,0
1994,7/1/1994,N436UP,19917,Y,0
1994,7/1/1994,N437UP,19917,Y,0
1994,8/1/1994,N438UP,19917,Y,0
1994,8/1/1994,N439UP,19917,Y,0
1994,9/1/1994,N440UP,19917,Y,0
1994,9/1/1994,N441UP,19917,Y,0
1994,10/1/1994,N442UP,19917,Y,0
1994,10/1/1994,N443UP,19917,Y,0
1994,11/1/1994,N444UP,19917,Y,0
1994,11/1/1994,N445UP,19917,Y,0
1994,12/1/1994,N446UP,19917,Y,0
1994,12/1/1994,N447UP,19917,Y,0
1994,11/1/2008,N579UP,19917,Y,0
1994,12/28/2017,N1619A,20007,Y,269
1994,1/9/2014,N751CX,19874,Y,42
1994,7/22/2017,N337AZ,19874,Y,0
1994,4/30/2017,N347AZ,19874,Y,0
1994,8/30/1994,N698AN,19805,N,182
1994,10/18/1994,N938UW,19805,Y,176
1994,10/29/1994,N939UW,19805,Y,160
1994,3/30/1994,N385AM,19805,Y,209
1994,11/1/2015,N371CM,20453,Y,0
1994,2/24/1995,N902DA,19790,N,158
1994,4/28/1994,N651FE*,20107,Y,0
1994,7/28/1994,N653FE*,20107,Y,0
1994,9/28/1994,N654FE*,20107,Y,0
1994,11/21/1994,N655FE*,20107,Y,0
1994,6/14/2005,N812FX,20107,Y,0
1994,1/31/1995,N700FX,20107,Y,0
1994,1/31/1995,N701FX,20107,Y,0
1994,2/8/1995,N702FX,20107,Y,0
1994,6/15/2009,N925FD*,20107,Y,0
1994,1/12/2011,N950FD,20107,Y,0
1994,5/18/2012,N927FD,20107,Y,0
1994,6/26/2012,N967FD,20107,Y,0
1994,7/20/1994,N652FE*,20107,Y,0
1994,12/19/2016,N811FL,20166,Y,0
1994,8/9/2018,N764CK,20370,Y,0
1994,10/20/2014,N415JN,21629,Y,0
1994,4/27/2016,N513SN,21629,Y,0
1994,8/5/2015,N542KD,21629,Y,0
1994,11/13/2014,N543JN,21629,Y,0
1994,2/18/2017,N581JN,21629,Y,0
1994,11/16/2015,N356KD,21629,Y,0
1994,6/8/2018,N378CX,20151,Y,0
1994,12/18/2014,N757QM,20177,Y,0
1994,9/30/2013,N58101,19977,Y,169
1994,6/11/1994,N14102,19977,Y,169
1994,7/29/1994,N17104,19977,Y,169
1994,8/18/1994,N17105,19977,Y,169
1994,9/23/1994,N14106,19977,Y,169
1994,10/14/1994,N14107,19977,Y,169
1994,11/12/1994,N21108,19977,Y,169
1994,12/13/1994,N12109,19977,Y,169
1994,12/15/1994,N13110,19977,Y,169
1994,10/21/2013,N57111,19977,Y,169
1994,6/24/1994,N33103,19977,Y,169
1994,1/31/1994,N406UA,19977,Y,142
1994,2/16/1994,N407UA,19977,Y,142
1994,6/20/1994,N413UA,19977,Y,142
1994,4/1/1994,N410UA,19977,Y,142
1994,3/14/1994,N408UA,19977,Y,142
1994,3/21/1994,N409UA,19977,Y,142
1994,4/13/1994,N411UA,19977,Y,142
1994,6/1/1994,N412UA,19977,Y,142
1994,7/11/1994,N414UA,19977,Y,142
1994,12/5/1994,N415UA,19977,Y,142
1994,9/2/1994,N416UA,19977,Y,142
1994,9/6/1994,N417UA,19977,Y,142
1994,9/12/1994,N418UA,19977,Y,142
1994,10/4/1994,N419UA,19977,Y,142
1994,11/7/1994,N420UA,19977,Y,142
1994,12/9/1994,N421UA,19977,Y,142
1994,8/30/2011,N407SW,20378,Y,50
1995,8/13/2015,N370RS,21352,Y,12
1995,12/31/2018,N11BV,21974,Y,8
1995,1/2/2015,N208CE,20408,Y,9
1995,9/1/2001,N250UP,19917,Y,0
1995,10/1/2001,N251UP,19917,Y,0
1995,3/1/2005,N278UP,19917,Y,0
1995,10/1/1995,N301UP,19917,Y,0
1995,10/1/1995,N302UP,19917,Y,0
1995,11/1/1995,N303UP,19917,Y,0
1995,11/1/1995,N304UP,19917,Y,0
1995,12/1/1995,N305UP,19917,Y,0
1995,11/1/1991,N424UP,19917,Y,0
1995,12/1/1991,N425UP,19917,Y,0
1995,1/1/1995,N448UP,19917,Y,0
1995,1/1/1995,N449UP,19917,Y,0
1995,2/1/1995,N450UP,19917,Y,0
1995,6/1/1995,N451UP,19917,Y,0
1995,7/1/1995,N452UP,19917,Y,0
1995,8/1/1995,N453UP,19917,Y,0
1995,9/1/1995,N454UP,19917,Y,0
1995,9/1/1995,N455UP,19917,Y,0
1995,9/1/2015,N645GT,20007,Y,269
1995,3/2/2018,N662GT,20007,Y,269
1995,10/21/2018,N489MC,20007,Y,0
1995,9/29/2015,N311GT,20190,Y,0
1995,6/4/1995,N201UU,19805,Y,176
1995,6/25/1995,N202UW,19805,Y,176
1995,4/30/1995,N200UU,19805,Y,176
1995,3/12/1995,N206UW,19805,Y,176
1995,11/13/1995,N388AA,19805,Y,209
1995,11/18/1995,N389AA,19805,Y,209
1995,2/1/1995,N390AA,19805,Y,209
1995,2/16/1995,N391AA,19805,Y,209
1995,11/14/1995,N535US,19790,Y,199
1995,12/11/1995,N536US,19790,Y,199
1995,3/31/1995,N685DA,19790,Y,199
1995,9/20/1995,N686DA,19790,Y,199
1995,5/3/1995,N185DN,19790,Y,211
1995,7/7/1995,N186DN,19790,Y,226
1995,4/20/1998,N394DL,19790,Y,226
1995,6/5/1995,N901DA,19790,N,158
1995,3/26/1995,N903DA,19790,N,158
1995,3/24/1995,N904DA,19790,N,158
1995,4/29/1995,N905DA,19790,Y,158
1995,7/22/1995,N906DA,19790,Y,158
1995,8/17/1995,N907DA,19790,Y,158
1995,9/27/1995,N908DA,19790,Y,158
1995,10/28/1995,N909DA,19790,Y,158
1995,11/18/1995,N910DN,19790,Y,158
1995,12/17/1995,N911DA,19790,Y,158
1995,1/25/2012,N937DN,19790,N,158
1995,3/28/2012,N938DN,19790,N,158
1995,10/23/2012,N946DN,19790,Y,158
1995,8/16/1995,N725FD*,20107,Y,0
1995,12/20/2000,N721FD*,20107,Y,0
1995,7/20/1995,N720FX,20107,Y,0
1995,7/26/1995,N721FX,20107,Y,0
1995,2/14/1995,N703FX,20107,Y,0
1995,2/28/1995,N705FX,20107,Y,0
1995,3/7/1995,N706FX,20107,Y,0
1995,3/14/1995,N707FX,20107,Y,0
1995,3/30/1995,N709FX,20107,Y,0
1995,4/5/1995,N710FX,20107,Y,0
1995,4/13/1995,N711FX,20107,Y,0
1995,5/4/1995,N712FX,20107,Y,0
1995,5/11/1995,N713FX,20107,Y,0
1995,5/16/1995,N715FX,20107,Y,0
1995,5/23/1995,N716FX,20107,Y,0
1995,6/6/1995,N717FX,20107,Y,0
1995,6/21/1995,N718FX,20107,Y,0
1995,6/29/1995,N719FX,20107,Y,0
1995,8/1/1995,N722FX,20107,Y,0
1995,8/8/1995,N723FX,20107,Y,0
1995,8/16/1995,N724FX,20107,Y,0
1995,8/24/1995,N725FX,20107,Y,0
1995,9/19/1995,N726FX,20107,Y,0
1995,9/26/1995,N727FX,20107,Y,0
1995,10/2/1995,N728FX,20107,Y,0
1995,10/2/1995,N729FX,20107,Y,0
1995,10/2/1995,N730FX,20107,Y,0
1995,10/2/1995,N731FX,20107,Y,0
1995,10/2/1995,N740FX,20107,Y,0
1995,10/2/1995,N741FX,20107,Y,0
1995,10/2/1995,N742FX,20107,Y,0
1995,10/2/1995,N744FX,20107,Y,0
1995,10/2/1995,N745FX,20107,Y,0
1995,1/11/1996,N746FX,20107,Y,0
1995,11/23/1995,N616FE*,20107,Y,0
1995,12/8/1995,N617FE*,20107,Y,0
1995,4/10/2013,N968FD,20107,Y,0
1995,4/17/2012,N971FD,20107,Y,0
1995,2/21/1995,N656FE*,20107,Y,0
1995,3/2/1995,N657FE*,20107,Y,0
1995,5/4/1995,N658FE*,20107,Y,0
1995,7/31/1995,N659FE*,20107,Y,0
1995,7/31/1995,N660FE*,20107,Y,0
1995,7/31/1995,N661FE*,20107,Y,0
1995,11/25/1995,N663FE*,20107,Y,0
1995,4/16/2015,N545JN,21629,Y,0
1995,10/15/2015,N546JN,21629,Y,0
1995,2/10/2014,N301KH,21634,Y,0
1995,6/4/2014,N302KH,21634,Y,0
1995,2/14/1995,N18112,19977,Y,169
1995,3/11/1995,N13113,19977,Y,169
1995,12/23/2013,N12114,19977,Y,169
1995,8/9/1995,N14115,19977,Y,169
1995,6/22/1995,N768UA,19977,Y,291
1995,6/27/1995,N769UA,19977,Y,291
1995,11/27/1995,N771UA,19977,Y,291
1995,9/29/1995,N772UA,19977,Y,291
1995,2/4/1996,N773UA,19977,Y,291
1995,1/26/1996,N775UA,19977,Y,291
1995,5/15/1995,N777UA,19977,Y,291
1995,1/19/1995,N422UA,19977,Y,142
1995,2/1/1995,N423UA,19977,Y,142
1995,2/6/1995,N424UA,19977,Y,142
1995,3/9/1995,N425UA,19977,Y,142
1995,3/13/1995,N426UA,19977,Y,142
1995,4/3/1995,N427UA,19977,Y,142
1995,5/3/1995,N428UA,19977,Y,142
1995,6/23/1995,N429UA,19977,Y,142
1995,11/15/2009,N351AX,20377,Y,272
1996,10/3/2017,N538CC,21161,Y,150
1996,1/11/2018,N545CC,21161,Y,150
1996,11/1/2001,N252UP,19917,Y,0
1996,9/1/2004,N276UP,19917,Y,0
1996,8/1/1996,N306UP,19917,Y,0
1996,8/1/1996,N307UP,19917,Y,0
1996,9/1/1996,N308UP,19917,Y,0
1996,9/1/1996,N309UP,19917,Y,0
1996,10/1/1996,N310UP,19917,Y,0
1996,10/1/1996,N311UP,19917,Y,0
1996,11/1/1996,N312UP,19917,Y,0
1996,11/1/1996,N313UP,19917,Y,0
1996,12/1/1996,N314UP,19917,Y,0
1996,12/1/1996,N315UP,19917,Y,0
1996,9/1/1996,N456UP,19917,Y,0
1996,9/1/1996,N457UP,19917,Y,0
1996,10/1/1996,N458UP,19917,Y,0
1996,10/1/1996,N459UP,19917,Y,0
1996,11/1/1996,N460UP,19917,Y,0
1996,6/1/2008,N419MC,20007,Y,0
1996,9/23/2013,N754CX,19874,Y,42
1996,2/9/2015,N309GT,20190,Y,0
1996,2/20/1996,N537US,19790,Y,199
1996,3/1/1996,N538US,19790,Y,199
1996,3/25/1996,N539US,19790,Y,199
1996,4/15/1996,N540US,19790,Y,199
1996,4/19/1996,N541US,19790,Y,199
1996,5/10/1996,N542US,19790,Y,199
1996,5/15/1996,N543US,19790,Y,199
1996,5/20/1996,N544US,19790,Y,199
1996,6/20/1996,N545US,19790,Y,199
1996,7/19/1996,N546US,19790,Y,199
1996,8/23/1996,N547US,19790,Y,199
1996,8/30/1996,N548US,19790,Y,199
1996,9/20/1996,N549US,19790,Y,199
1996,7/16/2007,N702TW,19790,Y,168
1996,7/17/2007,N703TW,19790,Y,168
1996,6/19/1996,N187DN,19790,Y,226
1996,10/17/1996,N188DN,19790,Y,226
1996,4/26/1996,N912DN,19790,Y,158
1996,10/21/1996,N913DN,19790,Y,158
1996,11/8/1996,N914DN,19790,Y,158
1996,11/22/1996,N915DN,19790,Y,158
1996,12/13/1996,N916DN,19790,Y,158
1996,6/5/2009,N917DN,19790,Y,158
1996,2/5/2010,N918DH,19790,Y,158
1996,12/21/2010,N929DN,19790,Y,158
1996,12/3/2010,N930DN,19790,Y,158
1996,3/16/2011,N932DN,19790,N,158
1996,7/25/2011,N934DN,19790,Y,158
1996,4/4/2011,N935DN,19790,Y,158
1996,7/5/2011,N936DN,19790,Y,158
1996,9/11/2012,N939DN,19790,N,158
1996,3/19/2013,N947DN,19790,Y,158
1996,10/2/2012,N948DN,19790,N,158
1996,1/20/2011,N953DN,19790,N,158
1996,2/25/2011,N954DN,19790,N,158
1996,5/20/2011,N955DN,19790,N,158
1996,1/18/1996,N747FX,20107,Y,0
1996,1/25/1996,N748FX,20107,Y,0
1996,2/8/1996,N749FX,20107,Y,0
1996,2/15/1996,N750FX,20107,Y,0
1996,2/22/1996,N751FX,20107,Y,0
1996,3/5/1996,N752FX,20107,Y,0
1996,3/19/1996,N753FX,20107,Y,0
1996,3/28/1996,N754FX,20107,Y,0
1996,4/9/1996,N755FX,20107,Y,0
1996,4/18/1996,N756FX,20107,Y,0
1996,4/30/1996,N757FX,20107,Y,0
1996,5/9/1996,N758FX,20107,Y,0
1996,10/15/2004,N528FE*,20107,Y,0
1996,4/6/2009,N573FE*,20107,Y,0
1996,3/12/1996,N613FE*,20107,Y,0
